UID wynajmu,Numer roweru,Data wynajmu,Data zwrotu,Stacja wynajmu,Stacja zwrotu,Czas trwania
112292467,650162,2021-02-26 05:32:28,2021-02-26 05:35:05,Grota-Roweckiego/Iwaszkiewicza,Grota-Roweckiego / Parafialna,3
112292464,651320,2021-02-26 05:31:28,2021-02-26 05:38:16,Czekoladowa / Wałbrzyska,Centrum Handlowe Auchan Bielany,7
112292460,651171,2021-02-26 05:30:32,2021-02-26 05:39:01,Świdnicka / Piłsudskiego (Hotel Scandic),Na Grobli (PWr - Geocentrum),9
112292458,57601,2021-02-26 05:30:09,2021-02-26 05:39:48,Czekoladowa / Wałbrzyska,Aleja Bielany,10
112292472,57574,2021-02-26 05:33:50,2021-02-26 05:41:37,Kamienna / Tomaszowska,Nyska / Jesionowa,8
112292473,650521,2021-02-26 05:33:55,2021-02-26 05:41:45,Kamienna / Tomaszowska,Nyska / Jesionowa,8
112292479,650237,2021-02-26 05:35:55,2021-02-26 05:42:02,Kutrzeby / Hubala,Zwycięska / Ołtaszyńska,7
112292477,651090,2021-02-26 05:35:40,2021-02-26 05:42:30,Kutrzeby / Hubala,Zwycięska / Ołtaszyńska,7
112292470,651243,2021-02-26 05:33:07,2021-02-26 05:42:38,Zachodnia / Poznańska,Fabryczna / Wagonowa,10
112292488,651394,2021-02-26 05:37:12,2021-02-26 05:46:29,Bardzka / Piękna,Bardzka / Piękna,10
112292498,57080,2021-02-26 05:41:15,2021-02-26 05:47:34,Bardzka / Piękna,al. Armii Krajowej / Borowska,7
112292518,650514,2021-02-26 05:48:30,2021-02-26 05:55:11,al. Poprzeczna / stacja kolejowa,Koszarowa / UWr,7
112292517,650412,2021-02-26 05:47:25,2021-02-26 05:56:10,Poza stacją,Młodych Techników,9
112292508,651278,2021-02-26 05:43:26,2021-02-26 05:58:01,Nowowiejska / Wyszyńskiego,Krzywoustego / Korona,15
112292561,650935,2021-02-26 05:58:20,2021-02-26 06:07:21,Grota-Roweckiego/Iwaszkiewicza,Borowska (Uniw. Szpital Kliniczny),10
112292575,57066,2021-02-26 06:02:19,2021-02-26 06:08:52,Wojanowska / Arbuzowa ,Boguszowska / Kosmonautów,7
112292626,57086,2021-02-26 06:10:38,2021-02-26 06:11:17,Powstańcow Śląskich / Aleja Hallera,Powstańcow Śląskich / Aleja Hallera,1
112292550,57324,2021-02-26 05:56:09,2021-02-26 06:14:05,Poleska / Litewska,Aleja Kromera,18
112292593,650317,2021-02-26 06:04:47,2021-02-26 06:20:00,Aleja Hallera / Mielecka,Fosa Miejska ,16
112292661,650364,2021-02-26 06:17:08,2021-02-26 06:21:42,Opolska / Siemianowicka,Opolska / pętla tramwajowa,5
112292671,651179,2021-02-26 06:18:56,2021-02-26 06:22:40,Aleja Hallera / Mielecka,Powstańcow Śląskich / Aleja Hallera,4
112290715,650978,2021-02-25 22:54:17,2021-02-26 06:24:03,Piaskowa / św. Ducha,Kołłątaja / Podwale,450
112292610,650488,2021-02-26 06:08:16,2021-02-26 06:24:10,Ślężna / Aleja Wiśniowa,Grabiszyńska / Aleja Hallera,16
112292646,57324,2021-02-26 06:15:29,2021-02-26 06:25:07,Aleja Kromera,Wyszyńskiego / Szczytnicka,10
112292548,650593,2021-02-26 05:55:08,2021-02-26 06:25:42,"Dworzec Główny, południe",Centrum Handlowe Auchan Bielany,31
112292635,650238,2021-02-26 06:13:42,2021-02-26 06:25:57,Plac Świętego Macieja / Trzebnicka,Zaporoska / Grabiszyńska,13
112292698,57213,2021-02-26 06:22:28,2021-02-26 06:33:21,Hermanowska / Kołobrzeska,Poza stacją,11
112292712,650978,2021-02-26 06:24:54,2021-02-26 06:35:21,Kołłątaja / Podwale,Zaporoska / Grabiszyńska,11
112292685,650317,2021-02-26 06:20:58,2021-02-26 06:35:28,Fosa Miejska ,Rondo Reagana,15
112292680,57703,2021-02-26 06:20:00,2021-02-26 06:36:03,Poza stacją,Plac Strzegomski / Poznańska,17
112292724,57324,2021-02-26 06:25:52,2021-02-26 06:36:06,Wyszyńskiego / Szczytnicka,Dworzec Główny ,11
112292746,57451,2021-02-26 06:28:10,2021-02-26 06:37:35,Kamienna / Tomaszowska,Borowska (Uniw. Szpital Kliniczny),10
112292717,651355,2021-02-26 06:25:16,2021-02-26 06:37:44,Gliniana / Gajowa,Zaporoska / Grabiszyńska,13
112292727,651221,2021-02-26 06:25:59,2021-02-26 06:38:24,Wałbrzyska - pętla tramwajowa,Poza stacją,13
112292774,651247,2021-02-26 06:31:56,2021-02-26 06:38:38,Strzegomska / Estońska,Graniczna / Strzegomska,7
112292811,57806,2021-02-26 06:35:46,2021-02-26 06:38:45,Nyska / Piękna,Nyska / Piękna,3
112292754,650541,2021-02-26 06:28:47,2021-02-26 06:39:14,Krakowska / Leroy Merlin,"Dworzec Główny, południe",11
112292686,650413,2021-02-26 06:21:02,2021-02-26 06:39:39,Drzewieckiego / Dedala,Legnicka / Młodych Techników,19
112292835,651144,2021-02-26 06:38:41,2021-02-26 06:40:39,Drzewieckiego / Dedala,Drzewieckiego / Dedala,2
112292784,57678,2021-02-26 06:33:02,2021-02-26 06:43:15,Grabiszyńska / Magazynierska (Corte Verona),Klecińska / Duńska,11
112292791,650119,2021-02-26 06:34:06,2021-02-26 06:43:23,Czekoladowa / Wałbrzyska,Aleja Bielany,10
112292828,650196,2021-02-26 06:37:32,2021-02-26 06:45:21,"Grochowa / Jemiołowa,",Komandorska / Kamienna,8
112292801,57822,2021-02-26 06:34:57,2021-02-26 06:45:30,Żernicka,Poza stacją,11
112292884,57213,2021-02-26 06:43:01,2021-02-26 06:46:40,Poza stacją,Lotnicza / Na Ostatnim Groszu,4
112292949,57174,2021-02-26 06:47:49,2021-02-26 06:49:59,Kościuszki / Komuny Paryskiej / Zgodna,Kościuszki / Komuny Paryskiej / Zgodna,3
112292817,57454,2021-02-26 06:36:21,2021-02-26 06:50:01,Nyska / Piękna,Jagodzińska / Buforowa,14
112292902,650712,2021-02-26 06:44:37,2021-02-26 06:50:19,"Grochowa / Jemiołowa,",Aleja Hallera / Mielecka,6
112292892,57678,2021-02-26 06:43:49,2021-02-26 06:50:30,Klecińska / Duńska,Na Ostatnim Groszu,7
112292917,651328,2021-02-26 06:45:52,2021-02-26 06:50:59,Kołłątaja / Podwale,Rynek,6
112292928,650338,2021-02-26 06:46:23,2021-02-26 06:52:39,Drzewieckiego / Dedala,Legnicka / Wejherowska,7
112292914,57913,2021-02-26 06:45:34,2021-02-26 06:53:28,Lotnicza / Metalowców,Lotnicza / Na Ostatnim Groszu,8
112292913,57158,2021-02-26 06:45:32,2021-02-26 06:54:58,Komandorska / Kamienna,Borowska (Uniw. Szpital Kliniczny),10
112293032,651034,2021-02-26 06:54:46,2021-02-26 06:55:20,Nyska / Jesionowa,Nyska / Jesionowa,1
112292985,57678,2021-02-26 06:51:03,2021-02-26 06:59:14,Na Ostatnim Groszu,Pilczycka / Kozanowska,9
112292690,57476,2021-02-26 06:21:34,2021-02-26 06:59:56,Zaporoska / Grabiszyńska,Plac Grunwaldzki (DS Ołówek),39
112292883,650099,2021-02-26 06:42:55,2021-02-26 06:59:56,Skarbowców / Wietrzna,Aleja Bielany,18
112292989,651461,2021-02-26 06:51:17,2021-02-26 07:00:40,Wróblewskiego (Teki),Janiszewskiego (PWr),10
112292990,650059,2021-02-26 06:51:42,2021-02-26 07:01:06,Czekoladowa / Wałbrzyska,Aleja Bielany,10
112293102,651034,2021-02-26 06:58:55,2021-02-26 07:01:16,Nyska / Jesionowa,Nyska / Jesionowa,3
112292918,651200,2021-02-26 06:45:54,2021-02-26 07:01:40,Bezpieczna / Obornicka,Kazimierza Wielkiego (Helios),16
112293158,57225,2021-02-26 07:03:11,2021-02-26 07:03:27,Wyszyńskiego / Szczytnicka,Wyszyńskiego / Szczytnicka,1
112292938,650927,2021-02-26 06:46:57,2021-02-26 07:03:47,Legnicka (Park Magnolia),Śrubowa / Strzegomska,17
112293124,651152,2021-02-26 07:01:08,2021-02-26 07:08:04,Bałtycka / Żmigrodzka,Żmigrodzka / Marino,7
112293182,57080,2021-02-26 07:05:39,2021-02-26 07:08:40,al. Armii Krajowej / Borowska,Kamienna / Tomaszowska,4
112293166,651270,2021-02-26 07:03:45,2021-02-26 07:11:02,Plac Świętego Macieja / Trzebnicka,Plac Powstańców Warszawy (Muzeum Narodowe),8
112293201,57703,2021-02-26 07:06:35,2021-02-26 07:12:49,Plac Strzegomski / Poznańska,Fabryczna / Wagonowa,7
112293123,650254,2021-02-26 07:01:07,2021-02-26 07:15:22,Kościuszki / Komuny Paryskiej / Zgodna,Poza stacją,15
112293255,650541,2021-02-26 07:10:20,2021-02-26 07:15:26,"Dworzec Główny, południe","Dworzec Główny, południe",6
112292999,650413,2021-02-26 06:52:02,2021-02-26 07:17:27,Legnicka / Młodych Techników,Ślężna / Skierniewicka,26
112293257,651114,2021-02-26 07:10:36,2021-02-26 07:17:56,Wojanowska / Arbuzowa ,"Kosmonautów / Fieldorfa, szpital wojewódzki",8
112293429,57967,2021-02-26 07:19:37,2021-02-26 07:19:50,Mościckiego (stacja kolejowa),Mościckiego (stacja kolejowa),1
112293341,651360,2021-02-26 07:14:59,2021-02-26 07:20:56,Świeradowska / Krynicka,Borowska (Uniw. Szpital Kliniczny),6
112293370,650989,2021-02-26 07:16:44,2021-02-26 07:21:51,Prochowicka / Dolnobrzeska,Leśnica - pętla tramwajowa,6
112293223,57889,2021-02-26 07:07:59,2021-02-26 07:22:20,Walońska (Angel Poland Group),Rynek,15
112293332,650935,2021-02-26 07:14:43,2021-02-26 07:26:15,Borowska (Uniw. Szpital Kliniczny),Szczęśliwa (Sky Tower),12
112293522,650364,2021-02-26 07:24:22,2021-02-26 07:27:42,Opolska / pętla tramwajowa,Opolska / Siemianowicka,4
112293410,651355,2021-02-26 07:18:50,2021-02-26 07:28:35,Zaporoska / Grabiszyńska,Powstańcow Śląskich / Aleja Hallera,10
112293405,57795,2021-02-26 07:18:41,2021-02-26 07:28:36,Krakowska / Leroy Merlin,Tarnogajska / Klimasa,10
112293354,650672,2021-02-26 07:15:53,2021-02-26 07:29:04,Prochowicka / Dolnobrzeska,Prochowicka / Dolnobrzeska,14
112293635,651471,2021-02-26 07:28:59,2021-02-26 07:29:14,Promenady Wrocławskie,Promenady Wrocławskie,1
112293449,650978,2021-02-26 07:20:56,2021-02-26 07:29:20,Zaporoska / Grabiszyńska,Szewska / Kazimierza Wielkiego ,9
112293594,650503,2021-02-26 07:27:04,2021-02-26 07:29:27,Promenady Wrocławskie,Promenady Wrocławskie,3
112293327,651162,2021-02-26 07:14:25,2021-02-26 07:29:30,Buforowa - Vivaldiego,Poza stacją,16
112293554,57862,2021-02-26 07:25:36,2021-02-26 07:30:31,Zaporoska / Gajowicka,Plac Powstańców Śląskich,5
112293398,57110,2021-02-26 07:18:21,2021-02-26 07:30:48,Przyjaźni / Karkonoska,Szczęśliwa (Sky Tower),13
112293659,651471,2021-02-26 07:30:04,2021-02-26 07:32:11,Promenady Wrocławskie,Promenady Wrocławskie,3
112293448,57967,2021-02-26 07:20:52,2021-02-26 07:32:26,Mościckiego (stacja kolejowa),Jagodzińska / Buforowa,12
112293446,651384,2021-02-26 07:20:45,2021-02-26 07:32:41,Kamienna / Borowska (Aquapark),Borowska (Uniw. Szpital Kliniczny),12
112293409,651470,2021-02-26 07:18:49,2021-02-26 07:33:08,Nyska / Piękna,Ślężna / Skierniewicka,15
112293262,650238,2021-02-26 07:10:58,2021-02-26 07:33:30,Zaporoska / Grabiszyńska,Strzegomska / Estońska,23
112293721,650273,2021-02-26 07:32:35,2021-02-26 07:34:35,Powstańcow Śląskich / Aleja Hallera,Powstańcow Śląskich / Aleja Hallera,2
112293365,651220,2021-02-26 07:16:31,2021-02-26 07:35:25,Promenady Wrocławskie,Radeckiego / Marcinkowskiego (Uniw. Medyczny - CNIM),19
112293801,651451,2021-02-26 07:35:47,2021-02-26 07:36:09,Prochowicka / Dolnobrzeska,Prochowicka / Dolnobrzeska,1
112293604,650955,2021-02-26 07:27:33,2021-02-26 07:36:59,Bałtycka / Żmigrodzka,Kamieńskiego,10
112293545,651253,2021-02-26 07:25:13,2021-02-26 07:37:08,Promenady Wrocławskie,Szewska / Kazimierza Wielkiego ,12
112293019,651147,2021-02-26 06:53:47,2021-02-26 07:38:42,Plac Grunwaldzki (DS Ołówek),al. Armii Krajowej / Borowska,45
112293848,57405,2021-02-26 07:37:41,2021-02-26 07:39:40,al. Armii Krajowej / Borowska,al. Armii Krajowej / Borowska,2
112293657,651163,2021-02-26 07:29:59,2021-02-26 07:39:58,Legnicka / Młodych Techników,Fosa Miejska ,10
112293761,57609,2021-02-26 07:34:27,2021-02-26 07:40:41,Ślężna / Kamienna (Uniw. Ekonomiczny),Plac Powstańców Śląskich,7
112293560,651461,2021-02-26 07:25:44,2021-02-26 07:41:11,Janiszewskiego (PWr),Kazimierza Wielkiego (Helios),16
112293837,650254,2021-02-26 07:37:10,2021-02-26 07:42:12,Poza stacją,Borowska (Uniw. Szpital Kliniczny),6
112293819,650761,2021-02-26 07:36:28,2021-02-26 07:42:14,Prochowicka / Dolnobrzeska,Leśnica - pętla tramwajowa,6
112293921,650749,2021-02-26 07:40:10,2021-02-26 07:43:07,al. Karkonoska / Jeździecka,Zwycięska / Ołtaszyńska,3
112293714,651192,2021-02-26 07:32:20,2021-02-26 07:43:43,Legnicka / Wejherowska,Poza stacją,12
112293578,57875,2021-02-26 07:26:27,2021-02-26 07:43:46,Plac Świętego Macieja / Trzebnicka,Dworzec Główny ,18
112293718,650503,2021-02-26 07:32:27,2021-02-26 07:43:59,Promenady Wrocławskie,Plac Uniwersytecki (UWr),12
112293902,651200,2021-02-26 07:39:36,2021-02-26 07:44:39,Kazimierza Wielkiego (Helios),Wita Stwosza / Szewska,6
112293339,650947,2021-02-26 07:14:57,2021-02-26 07:45:48,Kościuszki / Komuny Paryskiej / Zgodna,Legnicka / Zachodnia ,31
112293805,650941,2021-02-26 07:35:56,2021-02-26 07:47:13,Czekoladowa / Wałbrzyska,Aleja Bielany,12
112294033,650196,2021-02-26 07:43:49,2021-02-26 07:47:20,Komandorska / Kamienna,Kamienna / Borowska (Aquapark),4
112293807,57814,2021-02-26 07:36:07,2021-02-26 07:47:21,Czekoladowa / Wałbrzyska,Aleja Bielany,12
112293934,57405,2021-02-26 07:40:30,2021-02-26 07:47:39,al. Armii Krajowej / Borowska,Poza stacją,8
112294041,57476,2021-02-26 07:44:03,2021-02-26 07:48:20,Plac Grunwaldzki (DS Ołówek),Łukasiewicza / Smoluchowskiego (PWr),5
112293701,57110,2021-02-26 07:31:53,2021-02-26 07:48:24,Szczęśliwa (Sky Tower),Stacyjna (Dworzec Mikołajów),17
112294212,651359,2021-02-26 07:48:58,2021-02-26 07:49:07,Legnicka / Wejherowska,Legnicka / Wejherowska,1
112294053,57176,2021-02-26 07:44:12,2021-02-26 07:49:16,Walońska (Angel Poland Group),Plac Dominikański (Galeria Dominikańska),6
112293949,650413,2021-02-26 07:41:10,2021-02-26 07:49:45,Ślężna / Skierniewicka,Poza stacją,9
112294143,58000,2021-02-26 07:46:47,2021-02-26 07:51:41,Gorlicka/Stanety,Poleska / Litewska,5
112294045,651253,2021-02-26 07:44:06,2021-02-26 07:52:49,Szewska / Kazimierza Wielkiego ,Plac Powstańców Śląskich,9
112294052,651171,2021-02-26 07:44:12,2021-02-26 07:54:04,Na Grobli (PWr - Geocentrum),Kościuszki / Komuny Paryskiej / Zgodna,10
112294137,650117,2021-02-26 07:46:38,2021-02-26 07:54:35,Poza stacją,Pilczycka / Kozanowska,8
112294075,57080,2021-02-26 07:44:49,2021-02-26 07:55:09,Kamienna / Tomaszowska,Szczęśliwa (Sky Tower),11
112293753,651268,2021-02-26 07:34:07,2021-02-26 07:56:38,Krucza / Mielecka / Stalowa,Wałbrzyska - pętla tramwajowa,23
112293943,650063,2021-02-26 07:40:50,2021-02-26 07:56:41,Plac Świętego Macieja / Trzebnicka,Szczęśliwa (Sky Tower),16
112294204,650935,2021-02-26 07:48:45,2021-02-26 07:56:59,Szczęśliwa (Sky Tower),Wita Stwosza / Szewska,9
112294346,650082,2021-02-26 07:53:24,2021-02-26 07:57:55,Nowowiejska / Wyszyńskiego,Nowowiejska / Górnickiego,5
112294115,650205,2021-02-26 07:45:46,2021-02-26 07:58:20,Krucza / Mielecka / Stalowa,Fabryczna / Wagonowa,13
112294007,651461,2021-02-26 07:42:55,2021-02-26 07:58:58,Kazimierza Wielkiego (Helios),Nowowiejska / Górnickiego,17
112294004,650513,2021-02-26 07:42:48,2021-02-26 07:59:15,Grota-Roweckiego/Iwaszkiewicza,Dyrekcyjna / Borowska (Wroclavia),17
112294014,650996,2021-02-26 07:43:07,2021-02-26 07:59:15,Grota-Roweckiego/Iwaszkiewicza,Dyrekcyjna / Borowska (Wroclavia),17
112294134,651056,2021-02-26 07:46:36,2021-02-26 07:59:32,Zwycięska / Agrestowa,Borowska (Uniw. Szpital Kliniczny),13
112294374,651219,2021-02-26 07:54:10,2021-02-26 07:59:32,"Grochowa / Jemiołowa,",Aleja Hallera / Mielecka,6
112294111,651315,2021-02-26 07:45:39,2021-02-26 07:59:41,Legnicka / Wejherowska,Plac Jana Pawła II (Akademia Muzyczna),15
112294331,651163,2021-02-26 07:53:04,2021-02-26 07:59:49,Fosa Miejska ,Plac Jana Pawła II (Akademia Muzyczna),7
112294172,57051,2021-02-26 07:47:38,2021-02-26 07:59:53,Reymonta / Kleczkowska,Żmigrodzka / Marino,13
112294066,650503,2021-02-26 07:44:33,2021-02-26 08:00:11,Plac Uniwersytecki (UWr),Ślężna / Aleja Wiśniowa,16
112294427,650456,2021-02-26 07:56:13,2021-02-26 08:00:31,Plac Strzegomski / Poznańska,Legnicka / Zachodnia ,5
112294338,650719,2021-02-26 07:53:12,2021-02-26 08:01:32,Mickiewicza / pętla tramwajowa,Olszewskiego / Spółdzielcza,9
112293972,57434,2021-02-26 07:41:49,2021-02-26 08:01:42,Okulickiego,Kwidzyńska pętla,20
112294168,651013,2021-02-26 07:47:34,2021-02-26 08:03:32,Popowicka / Niedźwiedzia ,Szczęśliwa (Sky Tower),16
112294098,57324,2021-02-26 07:45:24,2021-02-26 08:03:37,Dworzec Główny ,Dworzec Główny ,19
112294558,651355,2021-02-26 08:00:56,2021-02-26 08:04:36,Powstańcow Śląskich / Aleja Hallera,Ślężna / Aleja Wiśniowa,4
112294578,57176,2021-02-26 08:01:20,2021-02-26 08:05:43,Plac Dominikański (Galeria Dominikańska),Plac Powstańców Warszawy (Muzeum Narodowe),5
112293995,651364,2021-02-26 07:42:27,2021-02-26 08:06:19,Grota-Roweckiego / Parafialna,Powstańców Śląskich (Arkady Wrocławskie),24
112294475,651149,2021-02-26 07:58:03,2021-02-26 08:06:20,Nyska / Jesionowa,Krakowska / Leroy Merlin,9
112294416,57121,2021-02-26 07:55:50,2021-02-26 08:06:22,Popowicka / Niedźwiedzia ,Fabryczna / Wagonowa,11
112294454,57080,2021-02-26 07:57:05,2021-02-26 08:06:38,Szczęśliwa (Sky Tower),Aleja Hallera / Mielecka,10
112294552,650813,2021-02-26 08:00:41,2021-02-26 08:08:19,Piaskowa / św. Ducha,Fosa Miejska ,8
112294743,57771,2021-02-26 08:07:34,2021-02-26 08:09:17,Plac Staszica,pl. Powstańców Wielkopolskich,2
112294498,57442,2021-02-26 07:58:54,2021-02-26 08:11:04,Reymonta / Kleczkowska,Wita Stwosza / Szewska,13
112294576,57730,2021-02-26 08:01:14,2021-02-26 08:11:56,Poza stacją,Powstańców Śląskich/Orla,11
112294627,57497,2021-02-26 08:03:20,2021-02-26 08:13:16,Olszewskiego / Spółdzielcza,Mickiewicza / pętla tramwajowa,10
112294772,57918,2021-02-26 08:08:52,2021-02-26 08:13:54,Komandorska / Sanocka,Powstańców Śląskich (Arkady Wrocławskie),6
112294696,650759,2021-02-26 08:05:49,2021-02-26 08:15:21,Promenady Wrocławskie,Sienkiewicza / Wyszyńskiego,10
112294819,651011,2021-02-26 08:10:51,2021-02-26 08:15:35,Żmigrodzka / Marino,Bezpieczna / Obornicka,5
112294532,650996,2021-02-26 08:00:03,2021-02-26 08:15:50,Dyrekcyjna / Borowska (Wroclavia),Łukasiewicza / Smoluchowskiego (PWr),16
112294524,650513,2021-02-26 07:59:49,2021-02-26 08:15:51,Dyrekcyjna / Borowska (Wroclavia),Łukasiewicza / Smoluchowskiego (PWr),17
112294469,650946,2021-02-26 07:57:39,2021-02-26 08:18:58,Nyska / Jesionowa,Poza stacją,22
112294733,650290,2021-02-26 08:06:56,2021-02-26 08:19:22,Pilczycka / Kozanowska,Drzewieckiego / Dedala,13
112294844,651341,2021-02-26 08:11:45,2021-02-26 08:19:22,Wojanowska / Arbuzowa ,"Kosmonautów / Fieldorfa, szpital wojewódzki",8
112294244,651359,2021-02-26 07:50:14,2021-02-26 08:20:06,Legnicka / Wejherowska,Legnicka / Wejherowska,30
112294908,651375,2021-02-26 08:14:23,2021-02-26 08:22:13,Plac Powstańców Warszawy (Muzeum Narodowe),Drobnera / Dubois,8
112294803,650755,2021-02-26 08:10:15,2021-02-26 08:25:38,Zatorska / Królewska - pętla MPK,Zatorska / Królewska - pętla MPK,16
112295025,651360,2021-02-26 08:18:49,2021-02-26 08:27:48,Borowska (Uniw. Szpital Kliniczny),Świeradowska / Krynicka,9
112295110,57324,2021-02-26 08:21:47,2021-02-26 08:28:20,Dworzec Główny ,Poza stacją,7
112294628,650846,2021-02-26 08:03:20,2021-02-26 08:28:51,Poza stacją,Fabryczna / Wagonowa,26
112295106,650196,2021-02-26 08:21:42,2021-02-26 08:29:47,Kamienna / Borowska (Aquapark),Borowska (Uniw. Szpital Kliniczny),9
112294913,651364,2021-02-26 08:14:31,2021-02-26 08:30:56,Powstańców Śląskich (Arkady Wrocławskie),Plac Powstańców Warszawy (Muzeum Narodowe),17
112295064,57875,2021-02-26 08:20:24,2021-02-26 08:32:13,Dworzec Główny ,Wyszyńskiego / Szczytnicka,12
112295239,651253,2021-02-26 08:25:51,2021-02-26 08:33:21,Plac Powstańców Śląskich,Plac Powstańców Śląskich,8
112295137,651171,2021-02-26 08:22:38,2021-02-26 08:33:27,Kościuszki / Komuny Paryskiej / Zgodna,Plac Dominikański (Galeria Dominikańska),11
112295370,57389,2021-02-26 08:30:42,2021-02-26 08:33:38,Poza stacją,Otyńska,3
112295258,651209,2021-02-26 08:26:27,2021-02-26 08:34:39,Zaporoska / Gajowicka,Grabiszyńska / Magazynierska (Corte Verona),9
112295095,650521,2021-02-26 08:21:14,2021-02-26 08:34:51,Nyska / Jesionowa,Borowska (Uniw. Szpital Kliniczny),14
112295307,651339,2021-02-26 08:28:17,2021-02-26 08:34:55,Hubska / Prudnicka,"Dworzec Główny, południe",7
112295267,650541,2021-02-26 08:26:48,2021-02-26 08:35:07,"Dworzec Główny, południe",Na Grobli (PWr - Geocentrum),9
112295264,650638,2021-02-26 08:26:44,2021-02-26 08:35:54,Kasprowicza / Syrokomli,Aleja Kromera,10
112295436,57125,2021-02-26 08:33:05,2021-02-26 08:36:31,Poza stacją,Poza stacją,4
112295422,650813,2021-02-26 08:32:30,2021-02-26 08:38:36,Fosa Miejska ,Plac Legionów,7
112295167,650359,2021-02-26 08:23:32,2021-02-26 08:39:29,Jagodzińska / Buforowa,Bardzka / Piękna,16
112295624,650617,2021-02-26 08:39:37,2021-02-26 08:40:27,Młodych Techników,Młodych Techników,1
112295584,651316,2021-02-26 08:38:20,2021-02-26 08:41:48,Kurkowa / Dubois,Drobnera / Dubois,4
112295712,651328,2021-02-26 08:42:53,2021-02-26 08:43:08,Rynek,Rynek,1
112294828,650391,2021-02-26 08:11:10,2021-02-26 08:46:00,Zwycięska / Agrestowa,Rynek,35
112295558,651034,2021-02-26 08:37:22,2021-02-26 08:46:01,Poza stacją,Rynek,9
112295586,651138,2021-02-26 08:38:22,2021-02-26 08:46:26,Strzegomska / Estońska,Hermanowska / Kołobrzeska,9
112295496,651375,2021-02-26 08:35:21,2021-02-26 08:46:33,Drobnera / Dubois,Rondo Reagana,12
112295554,650267,2021-02-26 08:37:17,2021-02-26 08:46:56,Grota-Roweckiego/Iwaszkiewicza,Poza stacją,10
112295437,650542,2021-02-26 08:33:06,2021-02-26 08:48:09,Promenady Wrocławskie,Młodych Techników,16
112295538,651093,2021-02-26 08:36:43,2021-02-26 08:48:54,al. Karkonoska / Jeździecka,Centrum Handlowe Auchan Bielany,13
112295429,650320,2021-02-26 08:32:49,2021-02-26 08:48:58,al. Karkonoska / Jeździecka,Centrum Handlowe Auchan Bielany,17
112295768,57951,2021-02-26 08:44:52,2021-02-26 08:50:03,Bystrzycka / Idzikowskiego,Drzewieckiego / Dedala,6
112295718,57728,2021-02-26 08:42:59,2021-02-26 08:50:49,Poza stacją,al. Brücknera / Kwidzyńska,8
112295500,651253,2021-02-26 08:35:30,2021-02-26 08:50:51,Plac Powstańców Śląskich,Rynek,16
112295459,651254,2021-02-26 08:34:00,2021-02-26 08:53:29,Poleska / Litewska,Poza stacją,20
112295665,57918,2021-02-26 08:40:53,2021-02-26 08:53:44,Powstańców Śląskich (Arkady Wrocławskie),Nyska / Piękna,13
112295349,650307,2021-02-26 08:29:55,2021-02-26 08:55:47,Plac Staszica,al. Kochanowskiego / Kopernika,26
112295548,650978,2021-02-26 08:37:09,2021-02-26 08:56:15,Szewska / Kazimierza Wielkiego ,Nowowiejska / Wyszyńskiego,20
112295638,650947,2021-02-26 08:40:10,2021-02-26 08:56:16,Legnicka / Zachodnia ,Szczęśliwa (Sky Tower),17
112296016,651316,2021-02-26 08:53:07,2021-02-26 08:57:55,Drobnera / Dubois,Drobnera / Plac Bema,5
112295704,650617,2021-02-26 08:42:30,2021-02-26 08:58:55,Młodych Techników,Plac Dominikański (Galeria Dominikańska),17
112295859,651339,2021-02-26 08:47:16,2021-02-26 08:59:47,"Dworzec Główny, południe",Szczęśliwa (Sky Tower),13
112295246,651315,2021-02-26 08:26:03,2021-02-26 09:00:21,Plac Jana Pawła II (Akademia Muzyczna),Opolska / pętla tramwajowa,35
112295750,57889,2021-02-26 08:44:05,2021-02-26 09:00:27,Rynek,Legnicka / Zachodnia ,17
112295822,650958,2021-02-26 08:46:16,2021-02-26 09:02:54,Legnicka / Wejherowska,Graniczna / Strzegomska,17
112296104,651305,2021-02-26 08:56:49,2021-02-26 09:05:30,Strzegomska / Estońska,Lotnicza / Na Ostatnim Groszu,9
112295393,57706,2021-02-26 08:31:37,2021-02-26 09:05:36,Mościckiego / Chińska ,Drobnera / Plac Bema,34
112295930,650193,2021-02-26 08:49:44,2021-02-26 09:05:46,Klecińska / Duńska,Grabiszyńska / Magazynierska (Corte Verona),17
112296160,650391,2021-02-26 08:58:35,2021-02-26 09:05:54,Rynek,Drobnera / Plac Bema,8
112295969,651012,2021-02-26 08:50:50,2021-02-26 09:07:31,Wałbrzyska - pętla tramwajowa,Borowska (Uniw. Szpital Kliniczny),17
112296173,650401,2021-02-26 08:59:10,2021-02-26 09:07:53,Nowowiejska / Górnickiego,Drobnera / Plac Bema,9
112296112,650764,2021-02-26 08:56:56,2021-02-26 09:08:12,Partyzantów / Okrzei,al. Kochanowskiego / Kopernika,12
112295736,650813,2021-02-26 08:43:31,2021-02-26 09:08:24,Plac Legionów,Poza stacją,25
112296113,57604,2021-02-26 08:57:03,2021-02-26 09:08:30,Partyzantów / Okrzei,al. Kochanowskiego / Kopernika,12
112296103,650759,2021-02-26 08:56:49,2021-02-26 09:09:25,Sienkiewicza / Wyszyńskiego,Traugutta / Kościuszki,13
112296313,57442,2021-02-26 09:05:25,2021-02-26 09:09:35,Wita Stwosza / Szewska,Fosa Miejska ,5
